,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,State_ACC,State_CLO,State_CON,State_FIN,State_INT,State_REQ,State_RST,->,>,  <->,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,Label
7524,0,0,60.951698,0,0.0,0.0,874,639,16,1513,24.822934383222602,94.5625,0.26250294126342466,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7528,0,0,0.016284,0,0.0,0.0,3148,770,20,3918,240604.27413411942,195.9,1228.199459592238,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7540,0,0,61.301762,0,0.0,0.0,874,639,16,1513,24.681182899767226,94.5625,0.26100391698365866,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7569,0,0,0.050136,0,0.0,0.0,3108,770,20,3878,77349.6090633477,193.9,398.914951332376,4.036363636363636,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7570,0,0,1.0011290000000002,0,0.0,0.0,372,180,9,552,551.3774948083612,61.33333333333334,8.989850458831977,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7624,0,0,0.9205770000000001,0,0.0,0.0,372,180,9,552,599.6239315125188,61.33333333333334,9.77647714422585,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7626,0,0,61.29843100000001,0,0.0,0.0,874,639,16,1513,24.68252409266397,94.5625,0.2610181001207029,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7641,0,0,61.078483999999996,0,0.0,0.0,874,639,16,1513,24.771407227461637,94.5625,0.2619580407398455,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7644,0,0,5.729092,0,0.0,0.0,1018,583,14,1601,279.4509147348306,114.35714285714286,2.4436682112977066,1.7461406518010292,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7658,0,0,0.006552,0,0.0,0.0,124,60,3,184,28083.028083028086,61.33333333333334,457.8754578754578,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7670,0,0,64.294861,0,0.0,0.0,1144,639,18,1783,27.73160984048165,99.05555555555556,0.279960166645356,1.7902973395931143,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7683,0,0,0.015872,0,0.0,0.0,3148,618,20,3766,237273.18548387094,188.3,1260.0806451612902,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7687,0,0,0.015305000000000001,0,0.0,0.0,3148,618,20,3766,246063.37798105195,188.3,1306.7624959163672,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7690,0,0,0.019824,0,0.0,0.0,3112,770,20,3882,195823.24455205808,194.1,1008.8781275221953,4.0415584415584425,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7705,0,0,60.951995999999994,0,0.0,0.0,874,639,16,1513,24.82281302157849,94.5625,0.2625016578620329,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7710,0,0,61.379917000000006,0,0.0,0.0,874,639,16,1513,24.649756369009094,94.5625,0.26067158090161635,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7716,0,0,0.015113999999999999,0,0.0,0.0,3108,618,20,3726,246526.39936482732,186.3,1323.276432446738,5.029126213592233,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7722,0,0,61.270176,0,0.0,0.0,874,639,16,1513,24.69390654271991,94.5625,0.26113846971812193,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7737,0,0,29.998163,0,0.0,0.0,2920,4852,54,7772,259.0825311536576,143.9259259259259,1.8001102267495512,0.6018136850783182,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7768,0,0,64.195137,0,0.0,0.0,874,639,16,1513,23.568763471912213,94.5625,0.2492400631530703,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7779,0,0,60.968669999999996,0,0.0,0.0,874,639,16,1513,24.816024361364608,94.5625,0.262429867668099,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7783,0,0,0.010936,0,0.0,0.0,3112,618,20,3730,341075.3474762253,186.5,1828.82223847842,5.035598705501618,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7786,0,0,0.015090000000000001,0,0.0,0.0,3108,618,20,3726,246918.4890656064,186.3,1325.3810470510273,5.029126213592233,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7809,0,0,61.255497,0,0.0,0.0,874,639,16,1513,24.699824082726806,94.5625,0.26120104780147324,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7810,0,0,61.29789,0,0.0,0.0,874,639,16,1513,24.682741934510307,94.5625,0.26102040380182745,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7820,0,0,61.256062,0,0.0,0.0,874,639,16,1513,24.699596261999346,94.5625,0.26119863859351583,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7822,0,0,25.97509800000001,0,0.0,0.0,3040,4852,56,7892,303.82946004669543,140.92857142857142,2.1559110190845088,0.6265457543281121,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7839,0,0,0.000709,0,0.0,0.0,124,60,3,184,259520.45133991537,61.33333333333334,4231.311706629055,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7865,0,0,0.017353999999999998,0,0.0,0.0,3148,770,20,3918,225769.27509507895,195.9,1152.4720525527255,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7877,0,0,61.282413,0,0.0,0.0,874,639,16,1513,24.688975611975327,94.5625,0.261086325044022,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7901,0,0,0.014928,0,0.0,0.0,3148,770,20,3918,262459.80707395496,195.9,1339.7642015005358,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7903,0,0,1.872209,0,0.0,0.0,3268,770,22,4038,2156.810484299562,183.54545454545453,11.750824827783651,4.244155844155844,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7907,0,0,60.953178,0,0.0,0.0,874,639,16,1513,24.822331659228663,94.5625,0.2624965674472297,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7911,0,0,0.015259,0,0.0,0.0,3148,618,20,3766,246805.1641654106,188.3,1310.701880857199,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7919,0,0,61.282936,0,0.0,0.0,874,639,16,1513,24.688764911655017,94.5625,0.2610840968846532,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7922,0,0,61.27029399999999,0,0.0,0.0,874,639,16,1513,24.69385898491037,94.5625,0.2611379667935003,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7929,0,0,61.150955,0,0.0,0.0,874,639,16,1513,24.74205022636196,94.5625,0.26164758996813703,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7930,0,0,60.967181999999994,0,0.0,0.0,874,639,16,1513,24.81663003548368,94.5625,0.262436272681916,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7931,0,0,0.015162,0,0.0,0.0,3148,660,20,3808,251154.20129270546,190.4,1319.087191663369,4.7696969696969695,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7934,0,0,0.500822,0,0.0,0.0,248,120,6,368,734.7920019487963,61.33333333333334,11.980304379599938,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7944,0,0,30.001721999999997,0,0.0,0.0,2920,5020,54,7940,264.65147567196306,147.03703703703704,1.7998966859302274,0.5816733067729084,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7950,0,0,0.9740540000000001,0,0.0,0.0,372,180,9,552,566.70369404571,61.33333333333334,9.239734142049619,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7954,0,0,0.006336,0,0.0,0.0,124,60,3,184,29040.40404040404,61.33333333333334,473.4848484848485,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7957,0,0,61.282256999999994,0,0.0,0.0,874,639,16,1513,24.68903846018595,94.5625,0.2610869896648878,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7985,0,0,0.000621,0,0.0,0.0,124,60,3,184,296296.2962962963,61.33333333333334,4830.917874396136,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
7993,0,0,61.27039300000001,0,0.0,0.0,874,639,16,1513,24.69381908485555,94.5625,0.2611375448497612,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8010,0,0,61.303978,0,0.0,0.0,874,639,16,1513,24.680290730888625,94.5625,0.2609944822830257,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8012,0,0,0.021613999999999998,0,0.0,0.0,3148,770,20,3918,181271.39816785415,195.9,925.3261774775607,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8026,0,0,61.087826,0,0.0,0.0,874,639,16,1513,24.76761900153395,94.5625,0.2619179801880656,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8027,0,0,0.015279,0,0.0,0.0,3108,618,20,3726,243864.1272334577,186.3,1308.9861901956936,5.029126213592233,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8032,0,0,0.050136,0,0.0,0.0,3108,770,20,3878,77349.6090633477,193.9,398.914951332376,4.036363636363636,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8047,0,0,60.951466,0,0.0,0.0,874,639,16,1513,24.82302886693488,94.5625,0.2625039404302433,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8087,0,0,60.950244999999995,0,0.0,0.0,874,639,16,1513,24.823526140050788,94.5625,0.2625091991016607,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8130,0,0,0.014736,0,0.0,0.0,3148,770,20,3918,265879.47882736154,195.9,1357.2204125950054,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8150,0,0,61.271145,0,0.0,0.0,874,639,16,1513,24.693516009860762,94.5625,0.2611343398266835,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8161,0,0,0.015277,0,0.0,0.0,3148,660,20,3808,249263.5988741245,190.4,1309.1575571119984,4.7696969696969695,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8208,0,0,61.27219,0,0.0,0.0,874,639,16,1513,24.693094860816952,94.5625,0.2611298861685864,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8218,0,0,1.8567069999999999,0,0.0,0.0,3228,770,22,3998,2153.2745877513253,181.72727272727272,11.848934699982278,4.1922077922077925,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8305,0,0,0.039606,0,0.0,0.0,3148,770,20,3918,98924.40539312224,195.9,504.97399383931725,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8312,0,0,63.581661,0,0.0,0.0,874,639,16,1513,23.796169779207247,94.5625,0.2516448886102551,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8341,0,0,0.035401,0,0.0,0.0,3148,770,20,3918,110674.83969379397,195.9,564.9557922092597,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8346,0,0,0.01525,0,0.0,0.0,3148,660,20,3808,249704.91803278693,190.4,1311.4754098360654,4.7696969696969695,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8367,0,0,0.500382,0,0.0,0.0,248,120,6,368,735.4381252722918,61.33333333333334,11.99083899900476,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8368,0,0,0.015872,0,0.0,0.0,3148,618,20,3766,237273.18548387094,188.3,1260.0806451612902,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8408,0,0,0.024066,0,0.0,0.0,3108,770,20,3878,161140.19778941243,193.9,831.0479514667996,4.036363636363636,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8421,0,0,0.004989,0,0.0,0.0,124,60,3,184,36881.13850471036,61.33333333333334,601.3229104028864,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8427,0,0,61.163197,0,0.0,0.0,874,639,16,1513,24.73709802971875,94.5625,0.2615952204068077,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8437,0,0,0.015244999999999996,0,0.0,0.0,3148,618,20,3766,247031.81370941302,188.3,1311.9055428009187,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8443,0,0,0.0008640000000000001,0,0.0,0.0,124,60,3,184,212962.96296296292,61.33333333333334,3472.2222222222217,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8457,0,0,0.0009289999999999999,0,0.0,0.0,124,60,3,184,198062.43272335845,61.33333333333334,3229.278794402583,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8479,0,0,0.0008789999999999999,0,0.0,0.0,124,60,3,184,209328.78270762233,61.33333333333334,3412.969283276451,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8503,0,0,61.18090400000001,0,0.0,0.0,874,639,16,1513,24.72993860960275,94.5625,0.2615195094207826,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8513,0,0,61.302055,0,0.0,0.0,874,639,16,1513,24.681064933304445,94.5625,0.2610026694863655,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8530,0,0,60.95319,0,0.0,0.0,874,639,16,1513,24.822326772396984,94.5625,0.262496515768904,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8543,0,0,0.10987899999999999,0,0.0,0.0,3148,770,20,3918,35657.40496364181,195.9,182.0184020604483,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8544,0,0,61.256199,0,0.0,0.0,874,639,16,1513,24.699541021146285,94.5625,0.261198054420582,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8568,0,0,61.28252,0,0.0,0.0,874,639,16,1513,24.68893250473381,94.5625,0.26108586918423066,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8571,0,0,60.951641,0,0.0,0.0,874,639,16,1513,24.82295759682664,94.5625,0.26250318674767104,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8573,0,0,64.074799,0,0.0,0.0,998,639,18,1637,25.54826586346373,90.94444444444444,0.280921677179198,1.5618153364632237,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8575,0,0,0.015286000000000001,0,0.0,0.0,3148,618,20,3766,246369.22674342536,188.3,1308.3867591259975,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8593,0,0,61.554337,0,0.0,0.0,874,639,16,1513,24.57990896725929,94.5625,0.25993294347399115,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8598,0,0,0.015437000000000001,0,0.0,0.0,3148,660,20,3808,246680.0544147179,190.4,1295.5885210857032,4.7696969696969695,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8627,0,0,0.051655999999999994,0,0.0,0.0,484,182,11,666,12892.984358061021,60.54545454545455,212.94718909710392,2.659340659340659,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8640,0,0,0.005929,0,0.0,0.0,124,60,3,184,31033.901163771294,61.33333333333334,505.987518974532,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8651,0,0,0.061413,0,0.0,0.0,3148,770,20,3918,63797.56729031313,195.9,325.6639473727061,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8660,0,0,0.0010949999999999998,0,0.0,0.0,124,60,3,184,168036.52968036532,61.33333333333334,2739.726027397261,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8663,0,0,0.036844,0,0.0,0.0,3108,770,20,3878,105254.58690695908,193.9,542.8292259255238,4.036363636363636,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8670,0,0,0.970532,0,0.0,0.0,372,180,9,552,568.7602263500843,61.33333333333334,9.273264560055724,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8677,0,0,0.035242,0,0.0,0.0,3148,770,20,3918,111174.16718687928,195.9,567.5046819136257,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8689,0,0,61.298763,0,0.0,0.0,874,639,16,1513,24.68239040973796,94.5625,0.26101668642155146,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8692,0,0,2.015101,0,0.0,0.0,3268,770,22,4038,2003.8697812169214,183.54545454545453,10.917566911038207,4.244155844155844,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8731,0,0,60.966609999999996,0,0.0,0.0,874,639,16,1513,24.816862869692113,94.5625,0.2624387349075174,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8740,0,0,61.414703,0,0.0,0.0,874,639,16,1513,24.63579446114068,94.5625,0.2605239334952088,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8747,0,0,60.961684999999996,0,0.0,0.0,874,639,16,1513,24.818867785560716,94.5625,0.26245993692595604,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8753,0,0,1.833825,0,0.0,0.0,3268,770,22,4038,2201.9549302687005,183.54545454545453,11.996782681008275,4.244155844155844,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8777,0,0,61.17832900000001,0,0.0,0.0,874,639,16,1513,24.730979494389263,94.5625,0.2615305167945989,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8798,0,0,60.952179,0,0.0,0.0,874,639,16,1513,24.82273849471403,94.5625,0.26250086973920983,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8824,0,0,29.994867,0,0.0,0.0,3076,5066,57,8142,271.44644448665167,142.8421052631579,1.9003251456324175,0.6071851559415713,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8840,0,0,60.943638,0,0.0,0.0,874,639,16,1513,24.82621729933484,94.5625,0.2625376581555568,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8843,0,0,61.271053,0,0.0,0.0,874,639,16,1513,24.69355308778519,94.5625,0.26113473192634695,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8882,0,0,0.015307,0,0.0,0.0,3148,618,20,3766,246031.2275429542,188.3,1306.5917554060236,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8885,0,0,0.015142,0,0.0,0.0,3148,660,20,3808,251485.9331660283,190.4,1320.829480914014,4.7696969696969695,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8924,0,0,61.300521999999994,0,0.0,0.0,874,639,16,1513,24.681682155985555,94.5625,0.26100919662641703,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8959,0,0,60.9533,0,0.0,0.0,874,639,16,1513,24.82228197652957,94.5625,0.26249604205186594,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8963,0,0,0.987567,0,0.0,0.0,372,180,9,552,558.9494181154291,61.33333333333334,9.113305730142867,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
8965,0,0,63.97312900000001,0,0.0,0.0,998,639,18,1637,25.588868726430434,90.94444444444444,0.2813681350493267,1.5618153364632237,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8994,0,0,61.301075,0,0.0,0.0,874,639,16,1513,24.68145950132196,94.5625,0.26100684204967045,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8999,0,0,21.341801,0,0.0,0.0,927,2264,24,3191,149.51877772639713,132.95833333333334,1.1245536400606493,0.409452296819788,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
9003,0,0,61.310574,0,0.0,0.0,874,639,16,1513,24.67763554130157,94.5625,0.26096640360926976,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9009,0,0,0.015521,0,0.0,0.0,3148,660,20,3808,245345.01642935374,190.4,1288.5767669608915,4.7696969696969695,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9024,0,0,61.282470999999994,0,0.0,0.0,874,639,16,1513,24.68895224541452,94.5625,0.2610860779422553,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9044,0,0,0.015326,0,0.0,0.0,3148,608,20,3756,245073.73091478532,187.8,1304.9719431032233,5.177631578947368,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9058,0,0,0.015068999999999999,0,0.0,0.0,3108,618,20,3726,247262.5920764483,186.3,1327.2280841462605,5.029126213592233,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9059,0,0,0.005525,0,0.0,0.0,124,60,3,184,33303.16742081448,61.33333333333334,542.9864253393665,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
9082,0,0,61.28706700000001,0,0.0,0.0,874,639,16,1513,24.687100787511984,94.5625,0.2610664987443435,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9085,0,0,60.942493000000006,0,0.0,0.0,874,639,16,1513,24.82668373937377,94.5625,0.2625425907666757,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9093,0,0,0.00298,0,0.0,0.0,484,182,11,666,223489.93288590605,60.54545454545455,3691.2751677852343,2.659340659340659,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9105,0,0,61.2873,0,0.0,0.0,874,639,16,1513,24.687006932920852,94.5625,0.26106550623049146,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9118,0,0,60.950752,0,0.0,0.0,874,639,16,1513,24.82331965321773,94.5625,0.2625070154999892,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9156,0,0,61.269183999999996,0,0.0,0.0,874,639,16,1513,24.69430635798903,94.5625,0.2611426977711993,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9168,0,0,0.0029649999999999998,0,0.0,0.0,484,182,11,666,224620.57335581785,60.54545454545455,3709.9494097807756,2.659340659340659,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9194,0,0,0.9107059999999999,0,0.0,0.0,372,180,9,552,606.1231615911172,61.33333333333334,9.882442852029085,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
9197,0,0,61.29834,0,0.0,0.0,874,639,16,1513,24.682560734923648,94.5625,0.2610184876132045,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9214,0,0,64.156425,0,0.0,0.0,1144,699,19,1843,28.726662995950914,97.0,0.29615116490671045,1.636623748211731,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9226,0,0,0.015362,0,0.0,0.0,3148,618,20,3766,245150.3710454368,188.3,1301.9138133055592,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9250,0,0,61.29768000000001,0,0.0,0.0,874,639,16,1513,24.682826495227875,94.5625,0.2610212980328129,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9259,0,0,64.129723,0,0.0,0.0,1144,639,18,1783,27.803020449659513,99.05555555555556,0.2806810813762598,1.7902973395931143,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9271,0,0,0.023397,0,0.0,0.0,3148,770,20,3918,167457.36632901654,195.9,854.8104457836473,4.088311688311689,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9284,0,0,64.194374,0,0.0,0.0,1144,639,18,1783,27.77501966138029,99.05555555555556,0.28039840376042924,1.7902973395931143,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9285,0,0,61.296986,0,0.0,0.0,874,639,16,1513,24.68310595238729,94.5625,0.2610242532968913,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9298,0,0,0.015259,0,0.0,0.0,3148,618,20,3766,246805.1641654106,188.3,1310.701880857199,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9316,0,0,0.014956,0,0.0,0.0,3108,608,20,3716,248462.15565659266,185.8,1337.255950788981,5.1118421052631575,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9317,0,0,0.9893360000000001,0,0.0,0.0,372,180,9,552,557.9499785714863,61.33333333333334,9.097010520187276,2.066666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
9333,0,0,61.281799,0,0.0,0.0,874,639,16,1513,24.689222977935096,94.5625,0.2610889409431339,1.3677621283255086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9339,0,0,64.70238499999999,0,0.0,0.0,994,639,18,1633,25.23863687559585,90.72222222222223,0.27819685472181593,1.5555555555555556,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9351,0,0,0.015199,0,0.0,0.0,3148,618,20,3766,247779.4591749457,188.3,1315.8760444766106,5.093851132686084,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
