,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,State_ACC,State_CLO,State_CON,State_FIN,State_INT,State_REQ,State_RST,->,>,  <->,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,Label
23818,0,0,2.903955,0,0.0,0.0,248,0,4,248,85.40077239488905,62.0,1.377431812820791,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23828,0,0,3.0028740000000003,0,0.0,0.0,248,0,4,248,82.5875477958782,62.0,1.3320572225141647,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23850,0,0,2.853309,0,0.0,0.0,248,0,4,248,86.9166290787293,62.0,1.4018811141730532,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23853,0,0,0.395806,0,0.0,0.0,1174,4419,21,5593,14130.659969783177,266.3333333333333,53.05629525575661,0.26567096628196424,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
23856,0,0,2.963956,0,0.0,0.0,248,0,4,248,83.67195734349633,62.0,1.3495476990886504,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23890,0,0,2.9340919999999997,0,0.0,0.0,248,0,4,248,84.52359367054612,62.0,1.363283768879776,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23897,0,0,2.861487,0,0.0,0.0,248,0,4,248,86.6682252968474,62.0,1.3978746015620551,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23901,0,0,9.013486,0,0.0,0.0,372,0,6,372,41.271490297982375,62.0,0.6656691983545545,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23902,0,0,2.9225790000000003,0,0.0,0.0,248,0,4,248,84.85655990821805,62.0,1.3686541920680328,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23929,0,0,9.012574,0,0.0,0.0,372,0,6,372,41.27566664085088,62.0,0.6657365587234013,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23943,0,0,2.996491,0,0.0,0.0,248,0,4,248,82.7634723414821,62.0,1.334894715185195,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23946,0,0,0.401383,0,0.0,0.0,1174,4337,20,5511,13730.028426714634,275.55,49.827720655832465,0.2706940281300438,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
23951,0,0,9.013148,0,0.0,0.0,372,0,6,372,41.27303801069283,62.0,0.6656941614627875,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23957,0,0,9.012984,0,0.0,0.0,372,0,6,372,41.27378901371621,62.0,0.6657062744147777,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23972,0,0,2.984127,0,0.0,0.0,248,0,4,248,83.10638253666819,62.0,1.3404255247849706,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23975,0,0,2.997713,0,0.0,0.0,248,0,4,248,82.72973430078196,62.0,1.3343505532384188,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23979,0,0,2.917551,0,0.0,0.0,248,0,4,248,85.00279858004195,62.0,1.3710128803232575,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23981,0,0,2.909206,0,0.0,0.0,248,0,4,248,85.24662743030228,62.0,1.3749456037145529,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23993,0,0,3.000175,0,0.0,0.0,248,0,4,248,82.66184472572435,62.0,1.333255560092328,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23999,0,0,0.394129,0,0.0,0.0,1174,4396,21,5570,14132.428722575603,265.23809523809524,53.282047248489704,0.26706096451319383,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
24010,0,0,2.981462,0,0.0,0.0,248,0,4,248,83.1806677395184,62.0,1.3416236732180389,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24012,0,0,3.004675,0,0.0,0.0,248,0,4,248,82.5380448800619,62.0,1.3312587883880949,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24014,0,0,2.931752,0,0.0,0.0,248,0,4,248,84.591056815174,62.0,1.3643718841157098,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24028,0,0,2.953818,0,0.0,0.0,248,0,4,248,83.95913356882517,62.0,1.3541795736907285,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24056,0,0,5.11046,0,0.0,0.0,1414,4402,25,5816,1138.0580221741293,232.64,4.891927536855782,0.3212176283507497,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
24074,0,0,2.9845900000000003,0,0.0,0.0,248,0,4,248,83.09349022813853,62.0,1.340217584324815,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24078,0,0,2.9674720000000003,0,0.0,0.0,248,0,4,248,83.57281888422199,62.0,1.3479486916809995,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24102,0,0,2.95055,0,0.0,0.0,248,0,4,248,84.0521258748369,62.0,1.3556794495941435,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24104,0,0,9.012532,0,0.0,0.0,372,0,6,372,41.275858992789146,62.0,0.6657396611740186,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24106,0,0,9.012215,0,0.0,0.0,372,0,6,372,41.27731084977445,62.0,0.6657630782221685,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24117,0,0,2.934403,0,0.0,0.0,248,0,4,248,84.51463551529902,62.0,1.363139282504823,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24121,0,0,2.9457430000000002,0,0.0,0.0,248,0,4,248,84.18928603072298,62.0,1.3578917101729513,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24129,0,0,2.936315,0,0.0,0.0,248,0,4,248,84.45960327825864,62.0,1.3622516657783652,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24141,0,0,2.960233,0,0.0,0.0,248,0,4,248,83.77718916044785,62.0,1.3512449864588358,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24164,0,0,0.064671,0,0.0,0.0,364,62,7,426,6587.1874565106455,60.85714285714285,108.24016947317962,5.870967741935483,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
24176,0,0,9.012654,0,0.0,0.0,372,0,6,372,41.27530026116614,62.0,0.6657306493736473,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24183,0,0,2.925328,0,0.0,0.0,248,0,4,248,84.77681818927654,62.0,1.367368035310912,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24195,0,0,0.427525,0,0.0,0.0,1174,4420,21,5594,13084.614934799134,266.3809523809524,49.119934506753985,0.2656108597285068,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
24203,0,0,2.961557,0,0.0,0.0,248,0,4,248,83.73973555126577,62.0,1.3506408959881575,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24216,0,0,2.961684,0,0.0,0.0,248,0,4,248,83.73614470686272,62.0,1.3505829791429471,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24223,0,0,3.004285,0,0.0,0.0,248,0,4,248,82.54875952181634,62.0,1.331431605190586,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24225,0,0,9.01275,0,0.0,0.0,372,0,6,372,41.27486061412998,62.0,0.6657235582924189,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24236,0,0,9.013085,0,0.0,0.0,372,0,6,372,41.27332650252383,62.0,0.665698814556836,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24276,0,0,2.942052,0,0.0,0.0,248,0,4,248,84.29490709205685,62.0,1.359595275678336,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24280,0,0,2.944475,0,0.0,0.0,248,0,4,248,84.22554105570602,62.0,1.3584764686404196,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24290,0,0,2.934094,0,0.0,0.0,248,0,4,248,84.52353605576373,62.0,1.3632828396090924,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24301,0,0,2.903784,0,0.0,0.0,248,0,4,248,85.40580153344739,62.0,1.3775129279588292,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24306,0,0,2.959961,0,0.0,0.0,248,0,4,248,83.78488770629073,62.0,1.3513691565530763,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24316,0,0,3.003187,0,0.0,0.0,248,0,4,248,82.57894030574853,62.0,1.331918392028202,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24343,0,0,9.012557000000001,0,0.0,0.0,372,0,6,372,41.275744497371846,62.0,0.6657378144737393,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24352,0,0,8.912431,0,0.0,0.0,372,0,6,372,41.739453578939354,62.0,0.6732169932086992,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24354,0,0,9.013049,0,0.0,0.0,372,0,6,372,41.27349135680944,62.0,0.6657014734969264,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24366,0,0,9.012509,0,0.0,0.0,372,0,6,372,41.275964329134105,62.0,0.6657413601473241,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24369,0,0,9.012642999999999,0,0.0,0.0,372,0,6,372,41.2753506379871,62.0,0.6657314619030178,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24372,0,0,9.012962,0,0.0,0.0,372,0,6,372,41.27388976010328,62.0,0.6657078993565045,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24387,0,0,2.904804,0,0.0,0.0,248,0,4,248,85.37581193085661,62.0,1.3770292246912357,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24415,0,0,3.004285,0,0.0,0.0,248,0,4,248,82.54875952181634,62.0,1.331431605190586,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24424,0,0,2.945465,0,0.0,0.0,248,0,4,248,84.19723201599747,62.0,1.3580198712257656,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24427,0,0,2.996481,0,0.0,0.0,248,0,4,248,82.76374854370845,62.0,1.3348991700598134,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24433,0,0,9.013160000000001,0,0.0,0.0,372,0,6,372,41.27298306032513,62.0,0.6656932751665343,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24455,0,0,2.925234,0,0.0,0.0,248,0,4,248,84.77954242293093,62.0,1.3674119745634024,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24468,0,0,2.917179,0,0.0,0.0,248,0,4,248,85.01363817578556,62.0,1.3711877125126706,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24472,0,0,2.948436,0,0.0,0.0,248,0,4,248,84.11239043343656,62.0,1.3566514586038156,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24483,0,0,2.9619240000000002,0,0.0,0.0,248,0,4,248,83.7293596999788,62.0,1.3504735435480453,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24499,0,0,2.977259,0,0.0,0.0,248,0,4,248,83.29809398510507,62.0,1.3435176449210495,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24511,0,0,9.013378,0,0.0,0.0,372,0,6,372,41.27198482078529,62.0,0.6656771745287949,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24522,0,0,2.913608,0,0.0,0.0,248,0,4,248,85.1178332843677,62.0,1.3728682787801239,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24529,0,0,2.9838709999999997,0,0.0,0.0,248,0,4,248,83.11351261498905,62.0,1.3405405260482104,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24532,0,0,2.9092740000000004,0,0.0,0.0,248,0,4,248,85.24463491578997,62.0,1.3749134663837093,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24550,0,0,9.013501,0,0.0,0.0,372,0,6,372,41.27142161519703,62.0,0.6656680905676939,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24553,0,0,2.963675,0,0.0,0.0,248,0,4,248,83.67989067627188,62.0,1.3496756560689007,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24561,0,0,2.967204,0,0.0,0.0,248,0,4,248,83.5803672413491,62.0,1.3480704393765983,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24564,0,0,2.908531,0,0.0,0.0,248,0,4,248,85.26641111956515,62.0,1.3752646954768577,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24573,0,0,9.013328,0,0.0,0.0,372,0,6,372,41.272213770540695,62.0,0.6656808672667854,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24607,0,0,9.012852,0,0.0,0.0,372,0,6,372,41.274393499416156,62.0,0.6657160241841317,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24615,0,0,9.012445,0,0.0,0.0,372,0,6,372,41.27625744179299,62.0,0.6657460877708546,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24670,0,0,2.958968,0,0.0,0.0,248,0,4,248,83.81300507474228,62.0,1.3518226624958432,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24682,0,0,2.928004,0,0.0,0.0,248,0,4,248,84.69933784243464,62.0,1.3661183522973328,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24698,0,0,0.400364,0,0.0,0.0,1174,4407,21,5581,13939.814768560607,265.7619047619048,52.4522684357235,0.26639437258906284,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
24703,0,0,2.919955,0,0.0,0.0,248,0,4,248,84.93281574544814,62.0,1.3698841249265827,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24711,0,0,2.9842720000000003,0,0.0,0.0,248,0,4,248,83.10234455840485,62.0,1.3403603961033042,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24713,0,0,2.9595700000000003,0,0.0,0.0,248,0,4,248,83.79595684508222,62.0,1.3515476910497133,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24732,0,0,2.9464919999999997,0,0.0,0.0,248,0,4,248,84.1678850646803,62.0,1.3575465333012953,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24751,0,0,9.012999,0,0.0,0.0,372,0,6,372,41.27372032327974,62.0,0.6657051665045121,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24753,0,0,2.986846,0,0.0,0.0,248,0,4,248,83.0307287352612,62.0,1.3392053021816324,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24794,0,0,0.44454399999999994,0,0.0,0.0,1174,4329,20,5503,12378.977109127556,275.15,44.98992225741434,0.2711942711942712,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
24795,0,0,3.004204,0,0.0,0.0,248,0,4,248,82.55098521937923,62.0,1.331467503538375,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24797,0,0,9.012493,0,0.0,0.0,372,0,6,372,41.276037606908545,62.0,0.6657425420469121,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24808,0,0,2.9373169999999997,0,0.0,0.0,248,0,4,248,84.43079177358112,62.0,1.3617869640900182,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24811,0,0,2.98096,0,0.0,0.0,248,0,4,248,83.19467554076539,62.0,1.341849605496216,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24816,0,0,9.013110000000001,0,0.0,0.0,372,0,6,372,41.27321202115586,62.0,0.6656969680831589,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24823,0,0,2.9420189999999997,0,0.0,0.0,248,0,4,248,84.29585261006132,62.0,1.359610525968731,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24828,0,0,2.909712,0,0.0,0.0,248,0,4,248,85.23180301005736,62.0,1.3747065001622154,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24839,0,0,9.013444,0,0.0,0.0,372,0,6,372,41.27168261099753,62.0,0.6656723001773794,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24842,0,0,3.000434,0,0.0,0.0,248,0,4,248,82.65470928539007,62.0,1.3331404723450009,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24849,0,0,0.42765299999999995,0,0.0,0.0,1174,4381,21,5555,12989.503171964187,264.5238095238095,49.10523251327596,0.26797534809404244,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
24852,0,0,9.013223,0,0.0,0.0,372,0,6,372,41.27269457329525,62.0,0.6656886221499235,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24853,0,0,2.9393700000000003,0,0.0,0.0,248,0,4,248,84.3718211725642,62.0,1.3608358253639383,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24890,0,0,2.993637,0,0.0,0.0,248,0,4,248,82.84237534477295,62.0,1.3361673442705309,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24900,0,0,2.908404,0,0.0,0.0,248,0,4,248,85.27013441048767,62.0,1.3753247485562528,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24906,0,0,2.925464,0,0.0,0.0,248,0,4,248,84.7728770547168,62.0,1.3673044686244644,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24917,0,0,2.975699,0,0.0,0.0,248,0,4,248,83.3417627253294,62.0,1.3442219794407968,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24925,0,0,2.964138,0,0.0,0.0,248,0,4,248,83.66681983092555,62.0,1.3494648359826702,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24954,0,0,9.012601,0,0.0,0.0,372,0,6,372,41.27554298698012,62.0,0.665734564306131,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24965,0,0,2.946494,0,0.0,0.0,248,0,4,248,84.1678279338088,62.0,1.3575456118356255,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24975,0,0,8.912912,0,0.0,0.0,372,0,6,372,41.73720104046803,62.0,0.6731806619430327,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24993,0,0,2.9642459999999997,0,0.0,0.0,248,0,4,248,83.66377149534823,62.0,1.3494156692798103,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25008,0,0,0.401163,0,0.0,0.0,1174,4337,20,5511,13737.558049969712,275.55,49.85504645243953,0.2706940281300438,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
25018,0,0,2.9123240000000004,0,0.0,0.0,248,0,4,248,85.15536046126735,62.0,1.373473555826893,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25030,0,0,3.004846,0,0.0,0.0,248,0,4,248,82.53334779885556,62.0,1.3311830290137996,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25048,0,0,9.012965,0,0.0,0.0,372,0,6,372,41.27387602193063,62.0,0.6657076777730747,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25056,0,0,2.983246,0,0.0,0.0,248,0,4,248,83.13092517345201,62.0,1.3408213737653552,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25059,0,0,2.95916,0,0.0,0.0,248,0,4,248,83.80756701226024,62.0,1.351734951810649,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25062,0,0,2.947278,0,0.0,0.0,248,0,4,248,84.14543860470576,62.0,1.3571844936242867,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25065,0,0,2.929362,0,0.0,0.0,248,0,4,248,84.66007273938831,62.0,1.3654850441836823,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25069,0,0,9.012988,0,0.0,0.0,372,0,6,372,41.273770696244135,62.0,0.6657059789716795,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25087,0,0,2.9862330000000004,0,0.0,0.0,248,0,4,248,83.04777289648864,62.0,1.3394802080078814,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25095,0,0,9.013521,0,0.0,0.0,372,0,6,372,41.271330038505475,62.0,0.6656666135242819,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25103,0,0,9.022824,0,0.0,0.0,372,0,6,372,41.2287771544696,62.0,0.6649802766849935,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25104,0,0,9.012681,0,0.0,0.0,372,0,6,372,41.275176609490565,62.0,0.6657286549917832,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25106,0,0,9.012768,0,0.0,0.0,372,0,6,372,41.27477818135339,62.0,0.6657222287315063,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25114,0,0,2.922352,0,0.0,0.0,248,0,4,248,84.8631513246864,62.0,1.3687605052368776,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25134,0,0,0.427333,0,0.0,0.0,1174,4341,20,5515,12905.626291440163,275.75,46.80190858183197,0.27044459801888965,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
25141,0,0,2.94252,0,0.0,0.0,248,0,4,248,84.28150021070375,62.0,1.359379035656512,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25144,0,0,2.996985,0,0.0,0.0,248,0,4,248,82.74983024606395,62.0,1.3346746813881285,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25146,0,0,2.946682,0,0.0,0.0,248,0,4,248,84.16245797815985,62.0,1.3574589996477393,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25154,0,0,9.012763,0,0.0,0.0,372,0,6,372,41.27480107931386,62.0,0.6657225980534494,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25159,0,0,0.43478,0,0.0,0.0,1174,4345,20,5519,12693.776162656975,275.95,46.000276001656005,0.2701956271576525,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
25164,0,0,9.0127,0,0.0,0.0,372,0,6,372,41.2750895957926,62.0,0.665727251545042,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25175,0,0,2.971663,0,0.0,0.0,248,0,4,248,83.45495434711138,62.0,1.3460476507598609,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25179,0,0,8.912703,0,0.0,0.0,372,0,6,372,41.738179764320655,62.0,0.6731964478116235,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25186,0,0,6.008515,0,0.0,0.0,248,0,4,248,41.274757573210685,62.0,0.6657218963421078,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25190,0,0,2.919382,0,0.0,0.0,248,0,4,248,84.94948588434127,62.0,1.3701529981345366,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25195,0,0,2.944887,0,0.0,0.0,248,0,4,248,84.21375760767732,62.0,1.358286413027053,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25202,0,0,2.919798,0,0.0,0.0,248,0,4,248,84.9373826545535,62.0,1.3699577847508628,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25204,0,0,2.9739139999999997,0,0.0,0.0,248,0,4,248,83.39178604357758,62.0,1.3450288071544771,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25261,0,0,9.012725999999999,0,0.0,0.0,372,0,6,372,41.274970525010964,62.0,0.6657253310485639,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25275,0,0,9.012528999999999,0,0.0,0.0,372,0,6,372,41.275872732281904,62.0,0.6657398827787405,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25281,0,0,9.012785000000001,0,0.0,0.0,372,0,6,372,41.27470032847783,62.0,0.6657209730399649,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25286,0,0,9.012483,0,0.0,0.0,372,0,6,372,41.27608340564971,62.0,0.6657432807362855,88.58003629764065,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
